Complaint ID,Product,Consumer complaint narrative
13949625,Credit card,
13845813,"Money transfer, virtual currency, or money service","On XX/XX/XXXX I initiated a stock sale through XXXX XXXX. Sale proceeds of {$5200.00} were to be distributed via wire transfer to my bank, USAA Federal Savings Bank. When the transfer was initiated, XXXX provided my account number, routing number, name and home address matching my USAA checking account to USAA. 
The wire transfer never hit my account. XXXX days later on XX/XX/XXXX I contacted XXXX and verified the information. It was discovered that a XXXX  was omitted from my account number when the transfer was initiated. XXXX told me that they were able to "" recall '' the wire and the funds should be available to me in my XXXX account within XXXX business days. 
After XXXX business days, I did not have the funds so I contacted XXXX and at that time on XX/XX/XXXX I was informed by XXXX that USAA would not release the funds because they actually were wired into someone elses account and that person had not "" released '' the funds, despite apparent requests by USAA. 
There were multiple identifying pieces of information provided with the wire to identify me as the intended recipient. USAA needs to recover my funds from the incorrect account and send them back to XXXX for redistribution. 
Obviously the unintended recipient of my wire is not going to just release free money and USAA expecting them to agree to this is ludicrous."
13635482,Credit card,
13620277,Checking or savings account,
13786227,"Payday loan, title loan, personal loan, or advance loan",
13845898,Credit card,"I was charged interest on regular purchases while my payments were going toward a promotional balance. The system made it difficult to track, and I was not clearly notified. I request an interest adjustment as I was unaware of the payment application policy."
13967550,Checking or savings account,
13979947,Credit card,
13823034,Checking or savings account,
14008587,Credit card,"I conducted a promotional rate balance transfer that carries a 0 % interest rate for 15 months. A small recurring charge ( for {$66.00} ) went through on the same credit card subsequent to the balance transfer. Per the Wells Fargo website : If you pay more than your required minimum payment, we apply the excess first to the higher APR balances and then to lower ones.

The minimum payment for this cycle was about {$100.00}. I paid over {$1000.00}. Therefore the excess of the minimum SHOULD HAVE been applied to the small charge with a higher APR, however, it did not. Wells Fargo sent a letter saying the balance transfer balance must be paid off in full before any payments are applied to the higher APR charge this statement is ANTITHETICAL to what appears on their website. I was assessed an interest charge for {$1.00} which I should not have been, per their website, and they are refusing to rectify this and saying I will pay interest every month until the balance trader balance is paid in full"
13952867,Credit card,
12512512,"Money transfer, virtual currency, or money service","I sent a wire transfer of XXXX by XXXX XXXX XXXX XXXX XXXX XXXX  to US bank. This was supposed to go to XXXX store and I was given instructions by XXXX the account number and routing number. they claim the money was never received. I tried calling US bank and they refused XXXX talk with me due to the fact I didnt have an account with them. XXXX sais that I should get a certificate from my bank to prove this fund as sent, but my bank will not provide this to me. someone has this XXXX of mine and I just can not get an answer and this has become a nightmare which started XXXX. I am desperate and in need of help and have no where to turn. I have the wire transfer information with the account number and routing number."
13317633,Credit card,"Pen fed left a hard inquiry on my XXXX credit file Document says XXXX Pen Fed is reporting and inaccurate score of XXXX via XXXX You can't be denied credit due to credit score, credit history, or income. Any adverse actions in consumer credit transactions is illegal. 15 USC 1691 & 12 CFR 1002 Hard Inquiries Must Show a Matching Account Within a Reasonable Time '' If a hard inquiry appears, but no account was ever opened within a reasonable window ( XXXX days ), under FCRA 604 ( a ) ( 3 ), They pulled your credit for no outcome = no permissible purpose."
12326366,Checking or savings account,"This is regarding an External Link that was created by my Bank ( XXXX ) in order to transfer funds to Western Alliance for their high yield savings account. I made 5 installments totaling {$3300.00}. I opened an account with an initial deposit of {$1000.00} on XX/XX/year> and several additional deposits overtime, {$500.00} on XX/XX/year>, {$600.00} on XX/XX/year>, {$500.00} XXXX XX/XX/year>, and {$700.00} on XX/XX/year>. 
I was recently a victim of a series of home invasion at my residence where many of my financial and personal information were exposed to the perpetrator ( s ). Most of my accounts were closed except Western Alliance. XXXX was completed on XXXX. My Web portal has been under review and inaccessible which leaves me unable to upload the documents requested on XXXX ( was supposedly to link the external and new link account ) so said by XXXX XXXX XXXX but rather a failed coup to compromise my email XXXX and my cell # XXXX"
